URL_SUCCESS,SIZE,#OUTLINKS,CONTENT-TYPE
https://www.nytimes.com/2017/02/13/dining/meyers-bageri-baking-classes.html?ref=dining,66777,101,text/html
https://www.nytimes.com/video/us/politics/100000004938795/trumps-testy-response-to-jewish-reporter.html?playlistId=100000002797598,256379,94,text/html
https://www.nytimes.com/video/movies/100000004889865/this-weeks-movies-jan-27-2017.html?playlistId=100000002032444,209704,73,text/html
http://www.nytimes.com/slideshow/2017/02/15/t-magazine/fashion/tory-burch-coach-brandon-maxwell-new-york-fashion-week/s/burch-coach-maxwell-slide-QSS7.html,73379,33,text/html
https://www.nytimes.com/video/cooking-techniques,162787,85,text/html
https://www.nytimes.com/video/opinion/100000002653284/notes-on-blindness.html?playlistId=100000001150263,156579,75,text/html
https://www.nytimes.com/2017/02/17/opinion/plastic-bag-fees-make-sense-just-not-to-albany.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=8&ref=headline&te=1,69959,107,text/html
https://www.nytimes.com/video/opinion/100000004769329/pickle.html?playlistId=100000004201922,193022,73,text/html
https://www.nytimes.com/2016/10/05/technology/subpoenas-and-gag-orders-show-government-overreach-tech-companies-argue.html,84775,108,text/html
https://www.nytimes.com/2017/02/14/dining/chef-dominique-crenn.html?ref=dining,93620,123,text/html
https://www.nytimes.com/video/us/politics/100000004942727/mccain-cites-trump-administration-disarray.html?playlistId=100000002797598,172850,77,text/html
https://www.nytimes.com/video/opinion/100000004909347/this-is-what-a-refugee-looks-like.html,247043,72,text/html
http://www.nytimes.com/slideshow/2017/02/14/t-magazine/fashion/oscar-de-la-renta-monse-proenza-schouler-eckhaus-latta-new-york-fashion-week/s/odlr-monse-proenza-eckhau-slide-3G44.html,92615,33,text/html
https://www.nytimes.com/2017/02/16/opinion/by-investing-in-science-trump-can-strengthen-the-economy.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=15&ref=headline&te=1,73562,99,text/html
https://www.nytimes.com/video/opinion/100000004677716/supreme-court-v-the-american-voter.html?playlistId=100000004201922,193841,73,text/html
https://www.nytimes.com/2017/02/16/opinion/lets-become-great-again-the-flyers-said.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=9&ref=img&te=1,76873,112,text/html
https://www.nytimes.com/2017/01/30/opinion/ten-meter-tower.html,74713,105,text/html
https://www.nytimes.com/section/technology?action=click&contentCollection=meter-links-click&contentId&mediaId&module=meter-Links&pgtype=article&priority=true&referrer=http%3A%2F%2Fquery.nytimes.com%2Fsearch%2Fsitesearch%2F%3Faction%3Dclick%26contentCollection%3DTechnology%26region%3DTopBar%26WT.nav%3DsearchWidget%26module%3DSearchSubmit%26pgtype%3Darticle&version=meter%2Bat%2B0,136077,143,text/html
https://www.nytimes.com/video/us/politics/100000004938795/trumps-testy-response-to-jewish-reporter.html,256381,94,text/html
https://www.nytimes.com/video/opinion/100000004798478/alone.html,132796,65,text/html
https://www.nytimes.com/2017/02/13/dining/vegan-chocolate-cocoa-v-chocolat-chelsea.html?ref=dining,71018,102,text/html
https://www.nytimes.com/video/us/politics/100000004938082/trump-announces-acosta-as-new-labor-pick.html,276570,104,text/html
http://www.nytimes.com/slideshow/2017/02/17/t-magazine/fashion/new-york-fashion-week-illustrated/s/17tmag-damien-slide-OA36.html,68835,33,text/html
https://www.nytimes.com/2017/02/16/opinion/lets-become-great-again-the-flyers-said.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=9&ref=headline&te=1,76873,112,text/html
https://www.nytimes.com/video/opinion/100000003463869/black-panthers-revisited.html?playlistId=100000003465294,174144,73,text/html
https://www.nytimes.com/2017/02/17/opinion/the-silence-of-the-hacks.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=3&ref=headline&te=1,78447,115,text/html
http://www.nytimes.com/slideshow/2017/02/17/t-magazine/fashion/marc-jacobs-new-york-fashion-week/s/marc-jacobs-slide-FFLH.html,43208,33,text/html
https://www.nytimes.com/video/opinion/100000004701055/the-presidential-debate-in-song-whos-gonna-work-it-out.html,193694,73,text/html
https://www.nytimes.com/video/us/politics/100000004942048/trump-attacks-the-media-at-rally.html?playlistId=100000002797598,211511,86,text/html
https://www.nytimes.com/2017/02/13/dining/meyers-bageri-baking-classes.html?src=mv,66777,101,text/html
https://www.nytimes.com/2017/02/17/dining/pork-chops.html?src=mv,74566,100,text/html
https://www.nytimes.com/video/world/middleeast/100000004941971/trump-golf-course-opens-in-dubai.html,166997,81,text/html
https://www.nytimes.com/2017/01/06/opinion/sunday/as-donald-trump-denies-climate-change-these-kids-die-of-it.html,98851,115,text/html
https://www.nytimes.com/2017/02/17/opinion/is-it-time-to-call-trump-mentally-ill.html?em_pos=large&emc=edit_ty_20170219&nl=opinion-today&ref=headline&te=1,86095,115,text/html
https://www.nytimes.com/video/opinion/100000004863421/death-row-doctor.html,132903,65,text/html
https://www.nytimes.com/2017/02/16/opinion/sunday/why-trumps-wall-wont-keep-out-heroin.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=10&ref=headline&te=1,73604,100,text/html
https://www.nytimes.com/video/opinion/100000003473921/hotel-22.html?playlistId=100000003465294,173610,73,text/html
https://www.nytimes.com/2017/01/17/dining/ichiran-review-ramen-brooklyn.html?ref=dining,221768,113,text/html
https://www.nytimes.com/video/opdocs-season-6,132795,64,text/html
https://www.nytimes.com/content/help/site/editorial/op-ed/op-ed.html,10669,27,text/html
https://www.nytimes.com/2017/02/16/opinion/donald-trumps-answer-to-anti-semitism-you-dont-want-to-know.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=7&ref=img&te=1,69694,100,text/html
https://www.nytimes.com/video/us/politics/100000004936946/fireworks-during-friedman-hearing.html,289041,110,text/html
https://www.nytimes.com/video/opinion/100000002657962/chinas-web-junkies.html?playlistId=100000003465294,173935,73,text/html
https://www.nytimes.com/video/opinion/100000004769313/dangerous-curves.html,192868,73,text/html
https://www.nytimes.com/2017/02/17/opinion/a-party-to-the-russian-connection.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=5&ref=img&te=1,74405,100,text/html
https://www.nytimes.com/video/us/politics/100000004941584/tom-reeds-town-hall-meeting.html?playlistId=1194811622217,173669,84,text/html
https://www.nytimes.com/2017/02/03/dining/gluten-free-cupcakes-almond.html?ref=dining,81153,106,text/html
http://www.nytimes.com/slideshow/2017/02/15/realestate/what-you-get-for-1200000/s/19WYG-slide-ZGSP.html,53280,33,text/html
https://www.nytimes.com/2017/01/17/opinion/death-row-doctor.html,74636,97,text/html
https://www.nytimes.com/2017/02/16/opinion/donald-trumps-answer-to-anti-semitism-you-dont-want-to-know.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=7&ref=headline&te=1,69694,100,text/html
https://www.nytimes.com/video/us/politics/100000004937253/trump-press-conference-russia.html,281232,106,text/html
https://www.nytimes.com/video/opinion/100000004740462/the-price-of-certainty.html?playlistId=100000004742931,159200,67,text/html
https://www.nytimes.com/2017/02/13/dining/beer-crowler-nyc.html?ref=dining,66770,100,text/html
http://www.nytimes.com/slideshow/2017/02/15/realestate/house-hunting-in-montreal/s/19IHHMONTREAL-slide-WMIR.html,45482,33,text/html
https://www.nytimes.com/video/us/politics/100000004861667/who-trump-wants-in-his-cabinet.html?playlistId=100000004878793,185479,72,text/html
https://www.nytimes.com/2017/02/16/insider/good-bad-and-mad-andrew-rosenthal-on-the-news.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=17&ref=headline&te=1,71926,95,text/html
http://www.nytimes.com/pages/opinion/index.html?emc=edit_ty_20170219&nl=opinion-today&te=1,212915,371,text/html
https://www.nytimes.com/video/opinion/100000003691257/the-worlds-deadliest-place-for-kids.html?playlistId=1194811622299,224654,74,text/html
http://www.nytimes.com/slideshow/2017/02/15/realestate/living-in-port-chester-ny/s/19LIVINGPORTCHESTER-slide-5A0L.html,46028,33,text/html
https://www.nytimes.com/2017/02/13/dining/should-restaurants-offer-guests-that-first-taste-of-wine.html?ref=dining,91440,116,text/html
https://www.nytimes.com/2017/02/16/insider/good-bad-and-mad-andrew-rosenthal-on-the-news.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=17&ref=img&te=1,71926,95,text/html
https://www.nytimes.com/video/opinion/100000004016004/the-doctor-who-saved-100000-eyes.html?playlistId=1194811622305,247520,73,text/html
https://www.nytimes.com/2017/02/17/opinion/is-it-time-to-call-trump-mentally-ill.html?em_pos=large&emc=edit_ty_20170219&nl=opinion-today&ref=img&te=1,86095,115,text/html
https://www.nytimes.com/video/opinion/100000004260186/ethnic-cleansing-in-south-sudan.html?playlistId=1194811622305,247810,73,text/html
https://www.nytimes.com/2017/02/13/dining/sea-salt-iceland-nordur.html?ref=dining,65858,100,text/html
http://www.nytimes.com/slideshow/2017/02/10/realestate/stairways-to-adventure/s/05VOYEUR-FIREESCAPES-slide-7862.html,43162,33,text/html
https://www.nytimes.com/video/us/politics/100000004808133/trump-welcomes-mattis-as-defense-secretary.html?playlistId=100000002797598,166246,76,text/html
https://www.nytimes.com/2017/02/07/dining/bakery-brooklyn-syrian-refugees.html?ref=dining,79636,103,text/html
https://www.nytimes.com/video/opinion/100000003831560/can-chinas-games-help-human-rights.html?playlistId=1194811622305,247812,73,text/html
https://www.nytimes.com/2017/02/16/opinion/who-will-watch-the-agents-watching-our-borders.html?emc=edit_ty_20170219&nl=opinion-today&te=1,84157,114,text/html
http://www.nytimes.com/real-estate/homes-for-sale?redirectFrom=expired-listing,382837,172,text/html
http://www.nytimes.com/slideshow/2017/02/17/fashion/red-carpet-watch-nicole-kidman-oscars-nominee/s/19RCW-KIDMAN-COMBO.html,41663,34,text/html
https://www.nytimes.com/2017/02/16/opinion/how-iowa-republicans-are-threatening-nurses-teachers-and-poets.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=14&ref=headline&te=1,72895,98,text/html
https://www.nytimes.com/video/us/politics/100000004878423/bernie-sanders-gets-tough-on-tom-price.html?playlistId=1194811622221,231132,109,text/html
https://www.nytimes.com/2017/01/06/podcasts/congress-under-trump-surreal-a-senator-says.html,76000,106,text/html
https://www.nytimes.com/2017/02/17/opinion/plastic-bag-fees-make-sense-just-not-to-albany.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=8&ref=img&te=1,69959,107,text/html
http://www.nytimes.com/pages/business/yourtaxes/index.html,90945,69,text/html
http://www.nytimes.com/slideshow/2017/02/17/realestate/on-the-market-in-the-new-york-city-region/s/19OTMREG-slide-X1I4.html,46865,34,text/html
https://www.nytimes.com/video/us/politics/100000004877967/haleys-confirmation-hearing-as-un-ambassador.html?playlistId=1194811622217,220277,109,text/html
https://www.nytimes.com/subscriptions/Multiproduct/lp8U939.html?emc=edit_ty_20170219&nl=opinion-today&te=1,29170,24,text/html
http://www.nytimes.com/2010/06/09/business/09estate.html,81663,102,text/html
https://www.nytimes.com/2017/01/07/opinion/sunday/white-house-red-scare.html,80413,112,text/html
http://www.nytimes.com/1987/12/11/world/the-summit-as-gorby-works-the-crowd-backward-reels-the-kgb.html,51929,70,text/html
https://www.nytimes.com/video/opinion/100000003795488/the-worst-atrocity-youve-never-heard-of.html?playlistId=1194811622305,247298,72,text/html
https://www.nytimes.com/2017/02/17/opinion/the-one-state-two-state-blues.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=2&ref=img&te=1,80840,125,text/html
http://www.nytimes.com/slideshow/2017/02/17/realestate/a-photographers-views-of-manhattan/s/19VISTA-slide-ODLT.html,40061,33,text/html
http://www.nytimes.com/2012/10/21/realestate/susanne-bartsch-a-lounge-of-her-own.html,96074,107,text/html
https://www.nytimes.com/video/us/politics/100000004838896/trumps-controversial-security-appointee.html?playlistId=100000004878793,186150,73,text/html
http://www.nytimes.com/1988/12/07/world/the-gorbachev-visit-manhattan-goes-gorbachev-from-fish-to-oreo-cookies.html,48801,71,text/html
https://www.nytimes.com/2017/02/16/opinion/who-will-watch-the-agents-watching-our-borders.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=12&ref=headline&te=1,84157,114,text/html
https://www.nytimes.com/video/opinion/100000004036764/win-a-trip-2015.html?playlistId=1194811622299,261603,110,text/html
http://www.nytimes.com/2012/12/30/realestate/living-in-chelsea-calling-activists-and-artists-of-all-stripes.html,108563,125,text/html
http://www.nytimes.com/slideshow/2017/02/17/realestate/on-the-market-in-new-york-city/s/19OTMNYC-slide-0SA4.html,45157,34,text/html
https://www.nytimes.com/video/us/politics/100000004867597/james-mattiss-confirmation-hearing.html?playlistId=1194811622221,244705,110,text/html
https://www.nytimes.com/2017/02/16/opinion/strong-views-on-the-trump-turmoil.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=18&ref=img&te=1,71385,99,text/html
https://www.nytimes.com/video/opinion/100000003635415/the-mine-sniffing-rats-of-africa.html?playlistId=100000003761208,93416,52,text/html
https://www.nytimes.com/2017/02/17/opinion/is-it-time-to-call-trump-mentally-ill.html?em_pos=large&emc=edit_ty_20170219&nl=opinion-today&ref=kicker&te=1,86095,115,text/html
https://www.nytimes.com/video/opinion/100000003815275/starving-on-the-streets.html?playlistId=1194811622305,247472,73,text/html
https://www.nytimes.com/video/us/politics/100000004855440/jeff-sessions-consistently-conservative.html?playlistId=100000004878793,186149,73,text/html
http://www.nytimes.com/slideshow/2017/02/17/fashion/winter-at-the-waldorf-viennese-opera-ball-human-rights-campaign/s/19SCENE-CITY-slide-WGMS.html,65723,35,text/html
https://www.nytimes.com/2017/02/17/opinion/bring-on-the-special-prosecutor.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=0&ref=img&te=1,75682,111,text/html
http://www.nytimes.com/learning/teachers/xwords/index.html,24320,200,text/html
https://www.nytimes.com/2017/01/23/opinion/birth-place.html,79228,103,text/html
https://www.nytimes.com/video/Trump-New-Government,185349,71,text/html
https://www.nytimes.com/video/opinion/100000003794953/paying-it-forward.html?playlistId=1194811622305,247496,73,text/html
http://www.nytimes.com/slideshow/2017/02/17/fashion/street-style-best-of-new-york-fashion-week/s/18NEWYORKSTREEETSTYLE.html,52233,32,text/html
https://www.nytimes.com/video/us/politics/100000004935476/trump-and-netanyahu-political-and-personal.html,257843,109,text/html
http://www.nytimes.com/slideshow/2017/02/16/fashion/the-stars-and-stage-moms-of-the-westminster-kennel-club-dog-show/s/15WESTMINSTER-slide-WNCN.html,50603,32,text/html
https://www.nytimes.com/2016/12/04/opinion/how-to-cope-with-trump-laugh.html,81740,111,text/html
https://www.nytimes.com/2016/03/13/us/politics/donald-trump-campaign.html?_r=0,111352,138,text/html
http://www.nytimes.com/slideshow/2017/02/12/fashion/the-grammys-red-carpet-2017/s/12GRAMMY-RED-CARPET-slide-3RHC.html,77654,35,text/html
https://www.nytimes.com/video/us/politics/100000004865246/rex-tillersons-confirmation-hearing.html?playlistId=1194811622217,243073,108,text/html
https://www.nytimes.com/interactive/2014/obituaries/notable-deaths-2014.html,66976,33,text/html
https://www.nytimes.com/video/us/politics/100000004935476/trump-and-netanyahu-political-and-personal.html?playlistId=100000003890188,257844,109,text/html
https://www.nytimes.com/video/us/politics/100000004867635/mike-pompeo-testifies-before-the-senate.html?playlistId=100000002797598,231853,109,text/html
https://www.nytimes.com/2017/01/14/opinion/sunday/judd-apatow-freaking-out-over-donald-trump.html,82382,116,text/html
https://www.nytimes.com/2017/01/19/us/politics/trump-russia-associates-investigation.html,95507,120,text/html
https://www.nytimes.com/2017/02/02/us/politics/melania-trump-first-lady.html,88871,117,text/html
https://www.nytimes.com/2017/01/27/opinion/broken-the-womens-prison-at-hoheneck.html,81693,104,text/html
https://www.nytimes.com/video/opinion/100000004216589/how-to-win-an-election.html,193423,73,text/html
https://www.nytimes.com/2017/01/26/opinion/health-care-snuffleupagus.html?emc=edit_ty_20170219&nl=opinion-today&te=1,72828,114,text/html
https://www.nytimes.com/video/world/asia/100000004927277/reaction-to-north-koreas-missile-launch.html,272793,110,text/html
https://www.nytimes.com/video/opinion/100000004460365/afghanistan-by-choice.html,193214,73,text/html
https://www.nytimes.com/video/op-docs,155299,71,text/html
https://www.nytimes.com/video/world/australia/100000004903948/on-manus-island-uncertainty-from-trump.html,209780,80,text/html
https://www.nytimes.com/2017/02/16/opinion/the-man-who-let-india-out-of-the-closet.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=13&ref=img&te=1,78143,107,text/html
https://www.nytimes.com/video/world/asia/100000004939443/pakistani-tears-for-terrorisms-victims.html,205128,81,text/html
https://www.nytimes.com/2016/08/09/opinion/my-beautiful-deadly-city.html,77735,103,text/html
https://www.nytimes.com/video/opinion/100000004412128/errol-morris-demon-in-the-freezer.html?playlistId=100000004201922,193316,73,text/html
https://www.nytimes.com/2016/08/02/opinion/i-destini-race-policing-prisons.html,77118,103,text/html
https://www.nytimes.com/2017/02/17/opinion/the-one-state-two-state-blues.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=2&ref=headline&te=1,80840,125,text/html
https://www.nytimes.com/video/world/asia/100000004926288/deadly-earthquake-in-surigao-philippines.html,248383,96,text/html
https://www.nytimes.com/video/us/politics/100000004913471/fact-check-trumps-news-conference.html?playlistId=1194811622221,147413,79,text/html
https://www.nytimes.com/video/us/politics/100000004913471/fact-check-trumps-news-conference.html,147412,79,text/html
https://www.nytimes.com/video/opinion/100000004216589/how-to-win-an-election.html?playlistId=100000004201922,193424,73,text/html
https://www.nytimes.com/video/world/australia/100000004901736/turnbull-says-trump-will-honor-refugee-resettlement.html?playlistId=1194811622205,276913,110,text/html
https://www.nytimes.com/2017/02/17/opinion/what-a-failed-trump-administration-looks-like.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=1&ref=img&te=1,78641,107,text/html
https://www.nytimes.com/video/world/100000004924093/chaos-on-a-hong-kong-subway.html,284152,110,text/html
https://www.nytimes.com/video/opinion/100000004359985/manufacturing-chinas-future.html,193122,73,text/html
https://www.nytimes.com/video/us/politics/100000004937253/trump-press-conference-russia.html?playlistId=100000002797598,281232,106,text/html
https://www.nytimes.com/video/world/europe/100000004919687/popes-plea-pray-for-myanmar-muslims.html?playlistId=1194811622213,180300,92,text/html
https://www.nytimes.com/2017/02/17/opinion/one-month-report-card.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=4&ref=headline&te=1,77416,107,text/html
https://www.nytimes.com/video/world/asia/100000004942818/north-korea-is-accused-of-killing-leaders-half-brother.html?playlistId=1194811622211,199518,78,text/html
https://www.nytimes.com/video/us/politics/100000004938337/trump-defends-agenda-in-news-conference.html,267794,100,text/html
https://www.nytimes.com/video/world/europe/100000004942673/last-night-in-sweden.html?playlistId=100000002797598,193130,82,text/html
https://www.nytimes.com/video/opinion/100000004329646/fashion-vs-art.html?playlistId=100000004201922,193408,73,text/html
https://www.nytimes.com/video/world/australia/100000004901736/turnbull-says-trump-will-honor-refugee-resettlement.html,276913,110,text/html
https://www.nytimes.com/2017/02/17/opinion/what-a-failed-trump-administration-looks-like.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=1&ref=headline&te=1,78651,107,text/html
https://www.nytimes.com/video/asia-pacific,225681,85,text/html
https://www.nytimes.com/2017/02/04/opinion/sunday/free-melania-from-our-expectations.html,81161,114,text/html
https://www.nytimes.com/video/opinion/100000004474563/the-chosen-life.html?playlistId=100000004201922,193220,73,text/html
https://www.nytimes.com/video/us/politics/100000004936946/fireworks-during-friedman-hearing.html?playlistId=100000002797598,289042,110,text/html
https://www.nytimes.com/2017/02/16/opinion/sunday/why-trumps-wall-wont-keep-out-heroin.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=10&ref=img&te=1,73604,100,text/html
https://www.nytimes.com/video/world/asia/100000004934075/voting-in-jakartas-heated-election.html?playlistId=1194811622211,217206,87,text/html
https://www.nytimes.com/video/us-politics,168130,71,text/html
https://www.nytimes.com/video/opinion/100000004526674/slow-to-show.html?playlistId=100000004201922,193088,73,text/html
https://www.nytimes.com/video/us/politics/100000004938082/trump-announces-acosta-as-new-labor-pick.html?playlistId=100000002797598,276569,104,text/html
https://www.nytimes.com/video/international-home/100000004927393/militants-in-kashmir-killed-in-lengthy-gun-battle.html?playlistId=1194811622211,223047,89,text/html
https://www.nytimes.com/2017/02/17/opinion/one-month-report-card.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=4&ref=img&te=1,77416,107,text/html
https://www.nytimes.com/video/world/asia/100000004926288/deadly-earthquake-in-surigao-philippines.html?playlistId=1194811622211,248383,96,text/html
https://www.nytimes.com/2017/02/11/opinion/sunday/trumps-gold-lining.html,80459,113,text/html
https://www.nytimes.com/video/opinion/100000004383825/i-think-this-is-the-closest-to-how-the-footage-looked.html,193430,73,text/html
https://www.nytimes.com/2017/02/16/world/europe/syrian-rebel-haisam-omar-sakhanh-sentenced.html,78105,101,text/html
https://www.nytimes.com/video/world/100000004924093/chaos-on-a-hong-kong-subway.html?playlistId=1194811622205,284152,110,text/html
https://www.nytimes.com/2017/02/16/opinion/by-investing-in-science-trump-can-strengthen-the-economy.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=15&ref=img&te=1,73562,99,text/html
https://www.nytimes.com/video/world/asia/100000004927277/reaction-to-north-koreas-missile-launch.html?playlistId=1194811622205,272793,110,text/html
https://www.nytimes.com/video/opinion/100000004502216/not-dead-yet.html,192980,73,text/html
https://www.nytimes.com/video/world/asia/100000004937349/scene-of-horror-at-pakistan-shrine-attack.html,211038,84,text/html
https://www.nytimes.com/video/world/asia/100000004934075/voting-in-jakartas-heated-election.html,217208,87,text/html
https://www.nytimes.com/video/opinion/100000004653100/the-many-sad-fates-of-mr-toledano.html,193276,73,text/html
https://www.nytimes.com/video/world/asia/100000004937349/scene-of-horror-at-pakistan-shrine-attack.html?playlistId=1194811622211,211039,84,text/html
https://www.nytimes.com/video/science/100000004866307/the-real-manakin-challenge.html,300978,70,text/html
https://www.nytimes.com/2017/01/02/opinion/to-stop-trump-democrats-can-learn-from-the-tea-party.html?emc=edit_ty_20170219&nl=opinion-today&te=1,75372,101,text/html
https://www.nytimes.com/content/help/account/account.html,10484,27,text/html
https://www.nytimes.com/video/world/asia/100000004939443/pakistani-tears-for-terrorisms-victims.html?playlistId=1194811622211,205129,81,text/html
https://www.nytimes.com/video/opinion/100000004502216/not-dead-yet.html?playlistId=100000004201922,192980,73,text/html
https://www.nytimes.com/video/world/europe/100000004919687/popes-plea-pray-for-myanmar-muslims.html,180300,92,text/html
https://www.nytimes.com/content/help/site/site.html,11320,31,text/html
https://www.nytimes.com/2017/02/16/opinion/netanyahu-feels-at-home-at-the-white-house.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=11&ref=img&te=1,76375,117,text/html
https://www.nytimes.com/content/help/rights/rights.html,10446,27,text/html
https://www.nytimes.com/video/international-home/100000004927393/militants-in-kashmir-killed-in-lengthy-gun-battle.html,223046,89,text/html
https://www.nytimes.com/video/science/100000004764528/ant-obstacle-course.html,301308,71,text/html
https://www.nytimes.com/2017/01/10/opinion/the-fight-for-health-care-has-begun.html?emc=edit_ty_20170219&nl=opinion-today&te=1,80881,126,text/html
https://www.nytimes.com/video/opinion/100000004630021/long-term-parking.html,193260,73,text/html
https://www.nytimes.com/2017/02/14/opinion/alone.html,74537,99,text/html
https://www.nytimes.com/content/help/site/times-insider/times-insider.html,16270,33,text/html
https://www.nytimes.com/video/science/100000004852135/starfish-enterprise.html?playlistId=100000002331748,301289,71,text/html
https://www.nytimes.com/video/world/australia/100000004903948/on-manus-island-uncertainty-from-trump.html?playlistId=100000003888001,209780,80,text/html
https://www.nytimes.com/2017/02/18/opinion/sunday/trapped-in-trumps-brain.html?rref=collection%2Fcolumn%2FMaureen%20Dowd,80934,111,text/html
https://www.nytimes.com/2017/02/16/opinion/netanyahu-feels-at-home-at-the-white-house.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=11&ref=headline&te=1,76375,117,text/html
https://www.nytimes.com/video/opinion/100000004474563/the-chosen-life.html,193220,73,text/html
https://www.nytimes.com/2017/01/25/us/politics/president-trump-white-house.html,88175,116,text/html
https://www.nytimes.com/2017/01/28/opinion/sunday/wild-child-takes-charge.html,80044,112,text/html
https://www.nytimes.com/2017/02/14/realestate/commercial/east-austin-commercial-real-estate.html?rref=collection%2Fcolumn%2FSquare%20Feet,107782,111,text/html
https://www.nytimes.com/video/science/100000004889469/maggot-mystery.html,301235,71,text/html
https://www.nytimes.com/by/michael-wines,121369,124,text/html
https://www.nytimes.com/video/opinion/100000004431936/the-shampoo-summit.html?playlistId=100000001150263,247138,107,text/html
https://www.nytimes.com/content/help/rights/privacy/policy/privacy-policy.html?emc=edit_ty_20170219&nl=opinion-today&te=1,37484,49,text/html
https://www.nytimes.com/video/opinion/100000004359985/manufacturing-chinas-future.html?playlistId=100000004201922,193122,73,text/html
https://www.nytimes.com/2017/01/24/business/the-super-bowl-returns-to-a-transformed-houston.html?rref=collection%2Fcolumn%2FSquare%20Feet,87957,114,text/html
https://www.nytimes.com/video/science/100000004852135/starfish-enterprise.html,301288,71,text/html
https://www.nytimes.com/video/opinion/100000003468854/midnight-three-six.html?playlistId=100000003465294,173805,73,text/html
https://www.nytimes.com/video/opinion/100000004237305/a-conversation-with-latinos-on-race.html,193564,74,text/html
https://www.nytimes.com/2017/01/04/opinion/lessons-from-a-gop-embarrassment.html?emc=edit_ty_20170219&nl=opinion-today&te=1,77190,116,text/html
http://www.nytimes.com/2011/02/20/automobiles/autoreviews/byd-f3-dm-review.html?pagewanted=all,57363,112,text/html
https://www.nytimes.com/video/opinion/100000004275998/games-you-cant-win.html?playlistId=100000004201922,193468,73,text/html
https://www.nytimes.com/2016/09/28/opinion/4-1-miles.html,79999,102,text/html
https://www.nytimes.com/video/science/space/100000004766539/the-supermoon-rises.html,299057,101,text/html
https://www.nytimes.com/2015/03/28/us/politics/indiana-law-denounced-as-invitation-to-discriminate-against-gays.html,94174,115,text/html
https://www.nytimes.com/2017/02/16/opinion/for-a-troubled-president-the-media-is-a-satisfying-target.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=6&ref=img&te=1,69433,103,text/html
https://www.nytimes.com/2017/02/16/opinion/the-man-who-let-india-out-of-the-closet.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=13&ref=headline&te=1,78143,107,text/html
https://www.nytimes.com/video/opinion/100000004653100/the-many-sad-fates-of-mr-toledano.html?playlistId=100000004201922,193278,73,text/html
https://www.nytimes.com/2017/01/31/realestate/commercial/downtown-napa-valley-development.html?rref=collection%2Fcolumn%2FSquare%20Feet,110633,110,text/html
https://www.nytimes.com/video/science/100000004786297/your-dog-remembers.html,300639,70,text/html
https://www.nytimes.com/video/us/politics/100000004931482/flynn-resigns-national-security-adviser-trump.html?playlistId=100000004878793,185306,72,text/html
https://www.nytimes.com/2017/01/10/realestate/commercial/a-ski-resort-grows-under-an-expansive-montana-sky.html?rref=collection%2Fcolumn%2FSquare%20Feet,103489,120,text/html
https://www.nytimes.com/2017/02/17/opinion/the-silence-of-the-hacks.html?em_pos=small&emc=edit_ty_20170219&nl=opinion-today&nl_art=3&ref=img&te=1,78447,115,text/html
https://www.nytimes.com/video/opinion/100000004284660/unsilenced.html?playlistId=100000004201922,193379,74,text/html
https://www.nytimes.com/column/square-feet,111300,123,text/html
https://www.nytimes.com/video/science/100000004777098/cocka-tools.html?playlistId=100000002331748,300550,70,text/html
https://www.nytimes.com/video/us/politics/100000004931482/flynn-resigns-national-security-adviser-trump.html,185305,72,text/html
